"","data","estacao","umidade","pressao","temperatura","vento","solar","MP10","area"
"682","2019-10","SC",72.1955241264559,1014.01359400998,25.6530615640599,0.920166389351082,78.0835607321131,26.4226289517471,19.2007263414061
"683","2019-11","SC",75.6933538461538,1012.89485362096,24.8895692307692,1.00871913580247,73.7633590138675,28.6414219474498,19.2024630024648
"684","2019-12","SC",77.357503900156,1011.88814352574,26.4709204368175,0.87216848673947,79.7736349453978,28.9227053140097,19.2041996635235
"685","2019-4","SC",97.46,NA,28.15,NA,NA,NA,19.1903063750537
"686","2020-1","SC",77.9108320493066,1010.34131782946,27.2869491525424,0.866031007751938,80.6268682170543,26.286594761171,19.2059363245822
"687","2020-10","SC",78.4364145234493,1013.44162367223,25.2947806354009,0.962644376899696,77.2160062893082,24.159595959596,19.2215662741108
"688","2020-11","SC",84.2468111455108,1013.57374613003,24.5095356037152,0.868666666666667,83.6973299319728,24.9475743348983,19.2233029351695
"689","2020-12","SC",84.9576339285714,1011.47096870343,26.7439136904762,0.785529061102832,76.5061715160796,32.6497005988024,19.2250395962282
"690","2020-2","SC",83.6474840764331,1012.52118210863,26.6676433121019,0.789760383386581,73.6649840255591,23.8867623604466,19.207672985641
"691","2020-3","SC",83.2785825545171,1014.3434423676,25.5091588785047,0.883317757009346,70.3068380062305,20.7819063004847,19.2094096466997
"692","2020-4","SC",80.0686917293233,1016.14018072289,24.6061503759399,0.827545180722892,76.1182981927711,25.6530920060332,19.2111463077584
"693","2020-5","SC",79.8100416088766,1017.09672676838,22.7349930651872,0.735875,92.7612760055479,30.4161764705882,19.2128829688171
"694","2020-6","SC",77.9178540145985,1018.00777777778,23.6398540145985,0.671315789473684,80.4899122807018,39.8632352941176,19.2146196298759
"695","2020-7","SC",74.4959217877095,1018.3601958042,23.1514106145251,0.771776223776224,86.5746853146853,37.1075418994413,19.2163562909346
"696","2020-8","SC",77.460690647482,1019.42222865412,22.6989928057554,0.802662807525326,85.5400289435601,23.4084507042254,19.2180929519933
